Date,Algerian dinar   (DZD)                     ,Australian dollar   (AUD)                     ,Bahrain dinar   (BHD)                     ,Bolivar Fuerte   (VEF)                     ,Botswana pula   (BWP)                     ,Brazilian real   (BRL)                     ,Brunei dollar   (BND)                     ,Canadian dollar   (CAD)                     ,Chilean peso   (CLP)                     ,Chinese yuan   (CNY)                     ,Colombian peso   (COP)                     ,Czech koruna   (CZK)                     ,Danish krone   (DKK)                     ,Euro   (EUR)                     ,Hungarian forint   (HUF)                     ,Icelandic krona   (ISK)                     ,Indian rupee   (INR)                     ,Indonesian rupiah   (IDR)                     ,Iranian rial   (IRR)                     ,Israeli New Shekel   (ILS)                     ,Japanese yen   (JPY)                     ,Kazakhstani tenge   (KZT)                     ,Korean won   (KRW)                     ,Kuwaiti dinar   (KWD)                     ,Libyan dinar   (LYD)                     ,Malaysian ringgit   (MYR)                     ,Mauritian rupee   (MUR)                     ,Mexican peso   (MXN)                     ,Nepalese rupee   (NPR)                     ,New Zealand dollar   (NZD)                     ,Norwegian krone   (NOK)                     ,Omani rial   (OMR)                     ,Pakistani rupee   (PKR)                     ,Peruvian sol   (PEN)                     ,Philippine peso   (PHP)                     ,Polish zloty   (PLN)                     ,Qatari riyal   (QAR)                     ,Russian ruble   (RUB)                     ,Saudi Arabian riyal   (SAR)                     ,Singapore dollar   (SGD)                     ,South African rand   (ZAR)                     ,Sri Lankan rupee   (LKR)                     ,Swedish krona   (SEK)                     ,Swiss franc   (CHF)                     ,Thai baht   (THB)                     ,Trinidadian dollar   (TTD)                     ,Tunisian dinar   (TND)                     ,U.A.E. dirham   (AED)                     ,U.K. pound   (GBP)                     ,U.S. dollar   (USD)                     ,Uruguayan peso   (UYU)                     
2023-04-22,110.36837317312344,1.3221413468783654,0.376,9.984410066142049,10.603796910929312,3.171128381848628,1.4156684551795389,1.2578745198166665,619.978777349641,6.761234568470686,2956.6084101575443,21.673368792790715,7.020916161954758,0.8441801732782884,263.95337142427667,105.38377227152364,66.63403185370326,13316.99227004131,12260,3.763199975446406,112.39563137722521,313.5749222988771,1139.6011251293876,0.30488376691375624,1.9324,4.083233538163636,34.45232603535233,17.75868964752991,103.14857797218887,1.4063761565219466,8.528987340831971,0.3845,105.42126224507676,3.2732163192753787,50.30790311904683,3.6268542034102857,3.64,56.50870040390445,3.75,1.3466178843936882,13.371160221299927,153.6573337873714,9.071286873995728,1.008793708517576,33.9220703524892,6.753915163073286,2.4493037116286014,3.6725,0.8033603325237579,1,28.600598653201498
2023-04-23,109.48925762623772,1.3048887814902514,0.376,9.976140017124058,10.143142782864173,3.164551787291854,1.360712388844088,1.2251747107803348,630.2335415561492,6.960556262283888,2860.4246908852647,25.4581434149999,7.018340646732399,0.9352122441930345,286.40986254816096,106.00991641110079,64.12624369453057,13284.101776667045,12260,3.5587982581274376,109.23737324202345,313.0314313723751,1129.7925599457144,0.3040566760107654,1.9324,4.30091765329404,34.77196048974624,17.871691031356526,103.10603770650214,1.4366011723510648,8.582259949168558,0.3845,104.90411959562427,3.2457559700812744,49.8502267942593,3.638292184791717,3.64,60.0428236276006,3.75,1.368208690930778,14.364372106209165,153.4516255566682,8.159643018303065,0.9655821697097665,33.290158309197196,6.745784895021256,2.4680009473157667,3.6725,0.7392293912793967,1,28.61044019160128
2023-04-24,109.4003,1.322926313,0.376,9.975,10.30927835,3.1447,1.395,1.3492,650.65,6.8861,2868.89,24.706,6.8575,0.921828909,287.14,107.8,64.4757,13340.0,12260,3.649,110.04,311.89,1136.6,0.3043,1.9324,4.288,35.1956,18.6521,103.38,1.422879909,8.5223,0.3845,104.8593,3.24,49.788,3.906,3.64,56.0794,3.75,1.395,12.97225,151.9,8.8649,0.9947,34.373,6.7629,2.42129,3.6725,0.780122479,1,28.383
2023-04-25,109.3763,1.3068479050000001,0.376,9.975,10.34126163,3.1245,1.3936,1.3592,653.71,6.8865,2871.98,24.58,6.831,0.918189331,286.19,107.54,64.2776,13296.0,12260,3.648,109.92,311.58,1131.7,0.3043,1.9324,4.38,35.0727,18.9225,103.1,1.4070634865,8.5537,0.3845,104.8603,3.244,49.804,3.8873,3.64,55.8453,3.75,1.3936,13.0692,151.8985,8.8317,0.9954,34.372,6.7737,2.42781,3.6725,0.780092051,1,28.247
2023-04-26,109.4051,1.330494944,0.376,9.975,10.40582726,3.1571,1.3928,1.3593,660.04,6.8898,2899.13,24.735,6.8296,0.918020747,285.99,106.4,64.0013,13278.0,12260,3.634,111.35,312.44,1130.5,0.3042,1.9324,4.355,34.986,19.1119,102.8,1.44092219,8.5821,0.3845,104.8582,3.247,49.713,3.8757,3.64,56.3131,3.75,1.3928,13.2606,151.9,8.7602,0.9949,34.427,6.7438,2.38742,3.6725,0.779879119,1,28.109
2023-04-27,109.4482,1.336005344,0.376,9.975,10.42752868,3.1841,1.395,1.3624,665.35,6.8944,2928.07,24.752,6.8364,0.919033177,286.63,106.63,64.1141,13299.0,12260,3.643,111.3,313.9,1125.1,0.303175,1.9324,4.346,35.0907,18.7464,102.57,1.449065353,8.5807,0.3845,104.8277,3.248,49.699,3.8776,3.64,56.9707,3.75,1.395,13.2864,151.9,8.7684,0.993,34.507,6.7388,2.4189,3.6725,0.775193798,1,28.6035
2023-04-28,109.2661,1.337792642,0.376,9.975,10.42752868,3.1757,1.3964,1.3662,664.28,6.8977,2944.31,24.629,6.8054,0.914913083,285.8,106.06,64.217,13327.0,12260,3.619,111.25,314.4,1130.1,0.3042,1.9324,4.3475,35.0007,18.9594,102.6,1.454122437,8.5309,0.3845,104.798,3.242,49.699,3.8696,3.64,56.9838,3.75,1.3964,13.2424,151.9,8.8386,0.9902,34.62,6.7336,2.4111,3.6725,0.772707955,1,28.109
2023-04-29,109.33211873199569,1.3313169112490024,0.376,9.96622061638707,10.441797194347751,3.163521125204445,1.4193655335961666,1.2895087128041016,663.7470439114966,6.848242051389674,2942.5644954315953,21.64529979013239,6.343480050101737,0.843062402699998,293.85387957983846,113.20387756570658,64.49613403920844,13316.751482340836,12260,3.5664811448865685,111.18995754542078,322.27514261500465,1135.9900507532498,0.3057673800237573,1.9324,4.274870248904436,33.92723417475872,17.769798441961246,108.91778518936566,1.4245987934983846,8.58503818899346,0.3845,104.80248772742596,3.3925338670743153,50.55547823241672,3.5726153310615376,3.64,59.16246505352753,3.75,1.3939394622481283,14.283905198969048,153.93094784054335,8.869942195259007,0.973579381038941,34.383640812656125,6.742690600053364,2.357716897203509,3.6725,0.7722371260289982,1,28.061073861226426
2023-04-30,110.33490165234451,1.2534655256987106,0.376,9.97550798951026,10.33115412176676,3.184513750426019,1.361646426473435,1.2507944252566163,657.5789517104236,6.633832992369019,2967.5157792920636,23.48436976937847,6.510693306111694,0.8469880784174484,288.7525637735345,105.55994942288918,64.38380756004818,13327.69101754769,12260,3.5140198735103856,113.34925709386548,332.5563753790124,1139.4521173491846,0.3032577767066082,1.9324,4.26563592356771,34.27858298676932,18.694675567804115,108.95741935391649,1.3917002010401947,8.324672929712372,0.3845,104.93185136054117,3.2371105560746387,50.755697373984,3.6442201242407988,3.64,59.02978165507289,3.75,1.4121970339647552,13.143619221356841,150.22621726422068,8.431945115072008,0.9612150002033203,34.727495144076705,6.769886775587479,2.328812249131139,3.6725,0.7435407580510314,1,28.76245093034362
2023-05-01,110.0238,1.335826877,0.376,9.975,10.34126163,3.1978,1.38105,1.3015,665.41,6.794,2947.85,22.952,6.5167,0.878348704,271.38,105.94,64.5459,13340.0,12260,3.576,111.45,327.63,1130.4,0.3043,1.9324,4.288,34.4212,18.7464,103.35,1.458363716,8.3292,0.3845,105.2692,3.248,50.321,3.716,3.64,58.27015,3.75,1.38105,13.2864,152.8371,8.4834,0.9947,33.9695,6.753,2.449015,3.6725,0.7736794265,1,28.6035
2023-05-02,109.3475,1.326435867,0.376,9.975,10.41666667,3.1978,1.3941,1.372,666.95,6.8973,2947.85,24.639,6.8136,0.916170408,285.98,106.04,64.2072,13316.0,12260,3.576,112.0,315.22,1133.4,0.3043,1.9324,4.3275,34.9863,18.7731,102.79,1.443626389,8.5918,0.3845,104.8252,3.247,49.9,3.8675,3.64,56.9518,3.75,1.3941,13.2864,151.9,8.8419,0.9944,34.539,6.7341,2.449015,3.6725,0.773754256,1,28.1
2023-05-03,109.2373,1.333333333,0.376,9.975,10.43841336,3.1718,1.3938,1.3714,666.95,6.8936,2945.53,24.607,6.8112,0.915834783,286.06,106.19,64.1439,13297.0,12260,3.613,112.33,315.35,1130.4,0.3043,1.9324,4.3145,34.8375,18.8031,102.67,1.438641922,8.5977,0.3845,104.8355,3.249,50.054,3.716,3.64,57.0927,3.75,1.3938,13.36725,151.9,8.8172,0.9907,34.447,6.7619,2.416,3.6725,0.773634535,1,28.6035
2023-05-05,109.209,1.355748373,0.376,9.975,10.50420168,3.1774,1.4015,1.3712,673.89,6.8986,2967.44,24.433,6.7849,0.912325518,284.84,106.08,64.3079,13339.0,12260,3.61,112.33,318.09,1130.4,0.303175,1.9324,4.3365,34.7189,19.0137,102.7,1.456239988,8.6692,0.3845,104.8495,3.27,49.927,3.849,3.64,58.5382,3.75,1.4015,13.6283,152.0455,8.8382,0.9898,34.625,6.7703,2.449015,3.6725,0.77309625,1,28.024
2023-05-06,109.71515316930737,1.3340211393337746,0.376,9.98428477824697,10.417771237383768,3.167252185147732,1.3530606757067585,1.326660498031938,664.6449120590718,6.900022754934031,2929.4736217759364,21.843946560670734,6.2767682540037955,0.9308753335463642,260.87922336116685,107.87027827489929,66.98799116432811,13521.960985272008,12260,3.5025873679177923,113.82066270446973,327.5727579961703,1135.894440136453,0.30220519261345535,1.9324,4.300691989336461,33.986852614715346,19.089321161877592,103.3425199479747,1.3931706848943253,8.560494916097158,0.3845,105.37803145890028,3.2308682038007057,50.40413661227563,3.5674566489160373,3.64,59.11116829450822,3.75,1.3853925016710364,13.523669134381343,153.65061296932106,8.011878684569377,0.9964878767553641,33.17796909572245,6.766891818238759,2.4919389276375576,3.6725,0.7420633973317863,1,28.06592184092041
2023-05-07,110.42926000896195,1.3089198654690537,0.376,9.979160455600635,10.065452982919687,3.1569189435624905,1.360013517109515,1.3704968336947991,638.7168142016528,6.890590316058338,2936.968146522845,25.124342908229902,6.310319032698687,0.9349781586332162,271.4511169165486,99.75145032279488,67.71120086166701,13177.581041092868,12260,3.616985140051084,113.23783314945419,327.0193519495969,1207.42544776032,0.3018645727142962,1.9324,4.230638917326022,34.69543416842218,19.0808826803239,103.39477533785144,1.4262284024333671,8.594268507264571,0.3845,105.41492397256083,3.2652835353001888,50.354859886005954,3.6121028316422934,3.64,57.12923069448874,3.75,1.381987293734846,12.8698481992048,150.56242918604408,8.06422083854912,0.9592697105518805,33.30730996450222,6.761407771114844,2.4772885358648975,3.6725,0.8227334171033056,1,28.60738764270128
2023-05-08,109.2762,1.348617667,0.376,9.975,10.49317943,3.1758,1.4037,1.3705,674.88,6.9034,2961.78,22.952,6.8008,0.91424392,284.68,106.19,64.2154,13324.0,12260,3.604,112.75,318.09,1132.1,0.30425,1.9324,4.3335,34.6691,19.1164,103.0,1.448225923,8.6364,0.3845,104.8559,3.282,49.905,3.8391,3.64,58.27015,3.75,1.4037,13.57495,152.3154,8.8039,0.9929,34.643,6.7718,2.44571,3.6725,0.771604938,1,28.024
2023-05-09,109.4969,1.360174102,0.376,9.975,10.55966209,3.1932,1.4067,1.3728,676.32,6.9065,2959.26,24.497,6.8328,0.918442322,285.9,106.12,64.5065,13317.0,12260,3.603,113.5,318.09,1132.1,0.3044,1.9324,4.3405,34.6504,19.1364,102.77,1.445504481,8.646,0.3845,104.8638,3.286,49.855,3.8741,3.64,58.27015,3.75,1.4067,13.57495,152.3154,8.8461,1.0026,34.703,6.7781,2.46375,3.6725,0.773664462,1,28.077
2023-05-10,109.5353,1.357588922,0.376,9.975,10.49317943,3.1851,1.38105,1.3672,679.05,6.9035,2967.24,24.486,6.8378,0.918948723,286.27,106.25,64.5459,13355.0,12260,3.605,113.85,318.43,1132.4,0.3046,1.9324,4.288,34.6768,18.9587,103.46,1.449275362,8.6781,0.3845,104.8581,3.285,49.914,3.8777,3.64,58.0824,3.75,1.38105,13.51135,152.8371,8.878,1.0068,33.9695,6.742,2.46292,3.6725,0.772379702,1,28.046
2023-05-12,109.5497,1.354096141,0.376,9.975,10.43841336,3.1553,1.4091,1.3714,671.55,6.9034,2933.92,24.435,6.5167,0.919455682,285.58,104.81,64.3043,13340.0,12260,3.61,113.88,315.5,1130.4,0.3047,1.9324,4.348,35.0192,18.7594,103.04,1.462415911,8.6121,0.3845,104.8414,3.277,49.933,3.8837,3.64,57.164,3.75,1.4091,13.44085,152.3,8.8933,1.0076,34.721,6.7252,2.49694,3.6725,0.777907429,1,27.975
2023-05-14,115.36080422019104,1.3060261509106443,0.376,9.965252184250218,10.06491322445096,3.1487436977705916,1.4083520075584375,1.3270210451478546,647.1825885379211,6.547098813300312,2955.251401975734,23.4997908588178,7.003683479211691,0.9304788261110236,289.0718467988766,107.71847288812215,64.17844251864531,13551.646254097992,12260,3.546475961452568,113.52153263561469,327.4500404593556,1205.464443892568,0.30564669618236334,1.9324,4.2786232032072675,35.461696321616934,18.637706406062737,106.95874033593564,1.452222031448304,8.478322514615288,0.3845,104.99878549944937,3.2483351495860355,51.3321254363109,3.950173747410673,3.64,59.24819403162391,3.75,1.392779586065313,13.367692925453397,153.22342795552186,8.969456000777225,0.9899013719186862,33.95094654332759,6.746340788948655,2.4806718602381586,3.6725,0.7746735288629976,1,28.579111757571095
2023-05-15,109.1323,1.351533991,0.376,9.975,10.3626943,3.1284,1.4032,1.3641,671.03,6.898,2918.69,24.124,6.7804,0.911410864,282.88,103.26,64.1188,13319.0,12260,3.598,113.4,313.52,1126.8,0.30445,1.9324,4.3365,35.1218,18.67,102.88,1.454757056,8.5057,0.3845,104.8279,3.26,49.813,3.8463,3.64,56.5258,3.75,1.4032,13.1944,152.3769,8.8248,0.9982,34.6,6.7384,2.49414,3.6725,0.773514851,1,28.042
2023-05-16,108.9417,1.347164219,0.376,9.975,10.33057851,3.1005,1.3981,1.3596,668.03,6.8934,2883.87,23.888,6.727,0.90424089,279.57,102.64,64.0758,13298.0,12260,3.606,113.49,312.04,1125.4,0.3043,1.9324,4.3135,35.0342,18.6183,102.57,1.448645516,8.4924,0.3845,104.8529,3.256,49.71,3.7932,3.64,56.2603,3.75,1.3981,13.13335,152.3,8.7901,0.99,34.489,6.7323,2.49992,3.6725,0.775674837,1,28.059
2023-05-19,108.5215,1.346619984,0.376,9.975,10.35196687,3.3756,1.3924,1.3544,675.8,6.8921,2932.16,23.71,6.6563,0.894534395,277.29,100.54,64.9906,13410.0,12260,3.593,111.38,312.55,1125.2,0.30355,1.9324,4.329,34.6337,18.6859,103.53,1.45158949,8.4017,0.3845,104.8587,3.266,49.834,3.7735,3.64,57.1602,3.75,1.3924,13.26,152.5,8.7678,0.9785,34.522,6.767,2.4456,3.6725,0.768935025,1,28.245
2023-05-20,111.27055819374662,1.2654677016386073,0.376,9.965181332329568,10.18686176176181,3.2017515943261365,1.3579055458315468,1.3326171484432792,671.4317405216078,6.919124477795363,2937.284058255924,24.46844417861007,6.332029568652393,0.9460258879154498,291.8689544776002,105.08389341641293,65.29647315632975,13316.415323053125,12260,3.540881340265135,110.45517410042383,311.3068570247007,1128.1658838633869,0.3049802132306466,1.9324,4.229094736345615,35.2712416721721,18.564689234468826,108.92045079275097,1.3758653829929468,8.152539037955805,0.3845,105.4795048598402,3.2473350377834076,49.81080646630669,3.637973807673629,3.64,58.72537828812495,3.75,1.3989488658445484,13.042958272427425,152.41167084883995,8.530250851400002,0.988181917859449,35.369608362685796,6.77225360416434,2.284250305922285,3.6725,0.8178779138418006,1,28.638201759598253
2023-05-22,108.3656,1.343363783,0.376,9.975,10.29866117,3.2872,1.3871,1.3015,670.3,6.8905,2889.45,23.557,6.6203,0.88944232,276.28,99.7,64.5632,13297.0,12260,3.582,111.48,310.7,1127.5,0.30335,1.9324,4.307,34.736,18.6633,103.43,1.443001443,8.3361,0.3845,104.8602,3.27,49.906,3.7526,3.64,56.4988,3.75,1.3871,13.2864,152.5,8.7181,0.9711,34.367,6.7738,2.45066,3.6725,0.769349131,1,28.6035
2023-05-23,108.3896,1.33386688,0.376,9.975,10.27749229,3.2857,1.3883,1.349,668.21,6.8905,2895.12,23.615,6.6375,0.891662951,274.54,99.87,64.7751,13296.0,12260,3.589,111.08,310.83,1117.1,0.30325,1.9324,4.298,34.7606,18.615,103.35,1.427144284,8.3602,0.3845,104.8764,3.28,49.753,3.7354,3.64,56.5552,3.75,1.3883,13.17395,152.5,8.682,0.9713,34.382,6.7763,2.42089,3.6725,0.771188401,1,28.204
2023-05-24,108.5194,1.342281879,0.376,9.975,10.23541453,3.2648,1.3904,1.346,672.4,6.8902,2904.61,23.642,6.6484,0.893415528,276.28,100.4,64.8586,13316.0,12260,3.593,111.8,311.2,1120.6,0.30355,1.9324,4.302,34.7695,18.5689,103.48,1.42551675,8.3841,0.3845,104.8669,3.275,49.785,3.7535,3.64,56.2743,3.75,1.3904,12.9277,152.5,8.7141,0.9763,34.459,6.7503,2.432,3.6725,0.771485882,1,28.224
2023-05-25,108.4136,1.331557923,0.376,9.975,10.34126163,3.2623,1.3836,1.3453,674.27,6.8693,2905.29,23.552,6.5167,0.891742465,274.03,105.94,64.5088,13340.0,12260,3.576,111.64,310.57,1126.6,0.30335,1.9324,4.2785,34.7062,18.4185,103.76,1.418640942,8.3292,0.3845,104.8708,3.263,49.968,3.7177,3.64,56.0701,3.75,1.3836,12.91775,152.5,8.4834,0.9727,34.244,6.7416,2.44833,3.6725,0.771604938,1,28.232
2023-05-26,108.5531,1.344989913,0.376,9.975,10.19367992,3.2818,1.3858,1.3456,669.42,6.857,2911.66,23.606,6.5167,0.893176134,273.79,100.26,64.5945,13295.0,12260,3.574,111.56,311.59,1118.0,0.30335,1.9324,4.2775,34.6895,18.4849,103.29,1.424907381,8.3975,0.3845,104.8715,3.271,49.875,3.7248,3.64,56.756,3.75,1.3858,12.8727,152.5,8.677,0.9701,34.083,6.7481,2.43661,3.6725,0.777967948,1,28.238
2023-05-27,109.4907960875041,1.3248622249768258,0.376,9.977167943701302,10.49663394450496,3.161100238226841,1.3683235816808692,1.3074660995395884,650.3654470322355,6.6210429156814605,2906.0164436175187,22.197366846333605,6.319752228024554,0.8885322161572158,259.7053414050465,106.5676613844464,64.51176817596178,13379.93476235772,12260,3.6022394433675955,111.55715874569798,312.5376253457714,1190.598459888675,0.3033224755270458,1.9324,4.236629960453149,34.4330737886079,18.757338469940446,102.08818157912661,1.4447931503713292,8.469620544980476,0.3845,104.79166835798873,3.2678372008578913,50.17775833135638,3.6427185203957713,3.64,60.16249650071539,3.75,1.3810721978551548,13.439180406474216,153.00563137497184,8.972076129697657,0.978731459252597,33.94740063094319,6.723233606629903,2.477898172062929,3.6725,0.7577772368308497,1,28.799293050074738
2023-05-28,109.41980945474448,1.2738983772483645,0.376,9.968792997082584,10.48177458557887,3.229417488196358,1.4055003817436522,1.267722522788254,661.4575530555614,6.890848090444184,2937.148701251429,22.05367671988052,6.796686447927193,0.8777507810884925,276.7703196781712,106.10632300556387,64.52650629011266,13331.660897090474,12260,3.7448139069865656,111.32265659946006,310.56574957441524,1189.2311848027718,0.30544246332538294,1.9324,4.423810715967904,32.96791341276537,17.621911963483278,106.6355246211335,1.4313650240028475,8.279538087449282,0.3845,104.9212283233825,3.2498242378914144,50.27529552671265,3.7379402025142494,3.64,60.308616988999866,3.75,1.3952147708217117,13.729990563682762,153.4989407952388,8.766856254242882,0.9663786601095232,35.41646689041308,6.756816830759013,2.303977292906629,3.6725,0.7673697199691111,1,28.61179177870713
2023-05-29,114.54378788105629,1.25366381514759,0.376,9.9858214118756,10.060918682181534,3.0978787853535095,1.3852436639642065,1.3472188058779713,640.6004548621682,6.88589283437445,2901.7817626616784,22.27494315422808,7.047609482471569,0.9244148632245126,290.30641582313604,104.02400486515256,67.73270847790802,13336.411496021035,12260,3.4943700145675214,112.65139658250419,332.0909779700433,1129.22780127469,0.30124592499846237,1.9324,4.288996518640388,33.41885563217972,17.942582601000208,109.07973321338457,1.4330405886652273,8.535908674333806,0.3845,104.82082703569526,3.24488247175451,49.74091308986243,3.983785569186356,3.64,56.4996728084809,3.75,1.415040648196758,13.290442255486639,153.8398388769157,8.311551940575542,0.9522014183413369,34.06663554092879,6.7659826660662485,2.4571524960946047,3.6725,0.748373635083158,1,28.60866350263254
2023-05-30,108.5483,1.344447432,0.376,9.975,10.30927835,3.2703,1.3874,1.3469,674.02,6.794,2913.47,23.69,6.6586,0.895014768,276.52,99.64,64.6336,13336.0,12260,3.561,110.85,311.23,1120.1,0.3037,1.9324,4.283,34.7518,18.6643,103.18,1.420252805,8.4488,0.3845,104.8712,3.284,49.8,3.7471,3.64,56.5168,3.75,1.3874,13.13055,152.5,8.7464,0.9768,34.145,6.7309,2.44181,3.6725,0.777272551,1,28.242
2023-05-31,108.4281,1.342281879,0.376,9.975,10.28806584,3.2653,1.3847,1.35,675.31,6.8289,2920.42,23.545,6.6302,0.891186169,275.42,99.28,64.5459,13321.0,12260,3.576,110.95,312.26,1123.9,0.30355,1.9324,4.276,34.7778,18.6909,103.4,1.408252359,8.4117,0.3845,104.8642,3.27,49.867,3.7354,3.64,56.6876,3.75,1.3847,13.12985,152.5,8.716,0.971,34.079,6.753,2.44883,3.6725,0.778907193,1,28.278
2023-06-02,108.4281,1.353179973,0.376,9.975,10.18329939,3.2301,1.3863,1.3504,672.37,6.8166,2895.73,23.501,6.6321,0.891503967,274.72,98.12,64.4208,13311.0,12260,3.558,111.63,313.17,1120.4,0.3034,1.9324,4.2815,34.7145,18.6204,103.14,1.414227125,8.462,0.3845,104.8632,3.248,49.781,3.7323,3.64,56.6876,3.75,1.3863,12.8517,152.5,8.688,0.9714,34.186,6.7462,2.44304,3.6725,0.777998211,1,28.6035
2023-06-04,108.62132669127544,1.350492499985788,0.376,9.982990225587333,10.194589358564532,3.146493450296358,1.3694104794814939,1.3598608611275593,632.2581112122039,6.822524322849441,2888.25358596144,24.96766952415774,6.211508341451407,0.9452945607661442,264.7992117860405,104.32037293301444,67.50471062630686,13332.20125254338,12260,3.6556803499330246,109.20809361512492,341.69754795843727,1132.8709641364876,0.3045390899569504,1.9324,4.2959428310208825,35.475083670430486,18.202816997745224,103.33311194620075,1.3456490851013683,8.578349428421612,0.3845,104.8334354314969,3.2477719872802715,50.35508595088095,4.073311083476252,3.64,58.463934692008486,3.75,1.3710821523653525,13.263421812333501,152.42704359941052,9.02504005613593,0.9561202062691251,34.98375751311424,6.75207700945995,2.3035789827337925,3.6725,0.7681770036317687,1,29.169969977300042
2023-06-05,108.2935,1.339764202,0.376,9.975,10.16260163,3.2395,1.3824,1.3483,670.41,6.8028,2894.72,23.401,6.5167,0.888967908,271.38,105.94,64.3485,13287.0,12260,3.548,110.56,312.84,1120.9,0.30315,1.9324,4.2675,34.6813,18.3819,103.1,1.4070634865,8.3292,0.3845,104.8699,3.269,49.631,3.7066,3.64,56.6152,3.75,1.3824,12.8517,152.5,8.6389,0.9654,34.028,6.7591,2.4381,3.6725,0.774803394,1,28.336
2023-06-06,108.3127,1.33457894,0.376,9.975,10.16260163,3.2814,1.3803,1.3461,668.89,6.7962,2895.85,23.393,6.6072,0.888257239,273.35,97.79,64.3516,13285.0,12260,3.545,109.87,312.99,1130.4,0.30305,1.9324,4.257,34.6541,18.2762,102.91,1.400560224,8.4525,0.3845,104.8539,3.264,49.404,3.725,3.64,56.6747,3.75,1.3803,12.8317,152.4966,8.4834,0.9648,33.974,6.7669,2.44715,3.6725,0.774803394,1,28.405
2023-06-07,108.3175,1.326259947,0.376,9.975,10.18329939,3.2811,1.3813,1.3492,668.7,6.7936,2893.76,23.459,6.6316,0.891503967,273.94,98.41,64.4538,13307.0,12260,3.546,109.5,312.65,1118.4,0.30305,1.9324,4.2715,34.6544,18.2278,103.08,1.39256371,8.4713,0.3845,104.8688,3.265,49.468,3.7241,3.64,56.5878,3.75,1.3813,12.8466,152.4786,8.6884,0.9673,34.004,6.7695,2.44839,3.6725,0.775193798,1,28.48
2023-06-09,108.6251,1.327140013,0.376,9.975,10.2145046,3.2832,1.3825,1.3453,666.28,6.7979,2919.82,23.463,6.6552,0.894774517,275.4,98.94,64.2584,13292.0,12260,3.532,110.3,315.18,1125.0,0.30305,1.9324,4.267,34.6965,18.1939,102.97,1.385617293,8.5199,0.3845,104.8628,3.266,49.545,3.7465,3.64,57.002,3.75,1.3825,12.861,152.5,8.7344,0.9718,34.057,6.7308,2.43816,3.6725,0.784098483,1,28.477
2023-06-10,109.87010203371904,1.255317987183104,0.376,9.979721256960143,10.347079748434307,3.191290926239855,1.366688977171848,1.3255265919045915,669.7912380550226,6.620048449658514,2835.3152219779226,22.29955788559898,6.34578609859192,0.9246440431899211,287.9553203745854,103.78936988864278,68.10304760897587,13382.93841198468,12260,3.530964130856915,109.14929104027478,332.5691768538377,1114.2338451388516,0.3019334514187416,1.9324,4.429294749412622,35.32237707935474,17.75977845570453,109.05481442811258,1.389482572760329,8.31407366459843,0.3845,104.98511475092681,3.2696461158399828,50.95064258142252,3.6245320162132657,3.64,58.078788681113515,3.75,1.410265998474447,13.33216205766552,153.1527968417939,8.924872339594097,0.962815091361275,34.30610508598552,6.754071945016365,2.2868966909336517,3.6725,0.8016841958703707,1,28.133735408614815
2023-06-11,113.4757272610564,1.3059580603099326,0.376,9.97373615504805,10.316650223508072,3.223403623486499,1.4111364678878535,1.3065191892860186,671.1653074293612,6.656804304721727,2924.3271206398535,22.106953130154785,6.519936505599663,0.892268750520699,258.7786146412445,108.24710955246601,64.31216586183469,13311.29645181272,12260,3.5362051075691125,113.05799582142576,332.89584630441016,1138.5932039764596,0.30550687826287265,1.9324,4.289929154237197,35.353171957612844,20.85700342175451,109.02567081745538,1.4614588635560306,8.320909129740382,0.3845,105.51302948069177,3.2347345388941346,49.89535252698732,3.9943900743556298,3.64,60.821815886017454,3.75,1.4107129991581766,12.975812145210984,152.45958949276925,8.099880840555173,0.9590726173863799,33.08765546418113,6.741804555762047,2.4867728019118176,3.6725,0.8230485842437776,1,28.478791076233477
2023-06-15,108.6683,1.31302521,0.376,9.975,10.2145046,3.283,1.3772,1.3283,659.46,6.7956,2924.75,23.468,6.6595,0.895575855,274.36,100.91,64.5459,13282.0,12260,3.521,109.7,317.65,1125.6,0.30325,1.9324,4.254,34.7533,18.1154,102.81,1.382552191,8.4827,0.3845,104.8872,3.276,49.495,3.716,3.64,57.4437,3.75,1.3772,13.2864,152.5,8.7185,0.9738,33.878,6.753,2.44656,3.6725,0.782656336,1,28.297
2023-06-16,108.6251,1.317002502,0.376,9.975,10.20408163,3.283,1.3851,1.3232,665.23,6.812,2953.83,23.49,6.659,0.895495657,275.45,100.94,64.5883,13298.0,12260,3.527,111.08,319.7,1122.8,0.30325,1.9324,4.2785,34.4212,17.9321,103.09,1.386770212,8.4727,0.3845,104.8897,3.274,49.525,3.7749,3.64,57.7408,3.75,1.3851,13.2864,152.5,8.7439,0.9741,33.986,6.753,2.4492,3.6725,0.782656336,1,28.281
